Country,Brannd,Model,Storage Variant,Color 1,Color 2,Color 3,Color 4,Color 5,Color 6,Color 7,Color 8,Color 9,Color 10,Color 11,Color 12,Color 13,Color 14
Norway,Samsung,S22,128 GB,Black,Bora Purple,Green,Phantom Black,Phantom White,Pink,Pink Gold,Purple,White,,,,,
Norway,Samsung,S22,256 GB,Black,Bora Purple,Green,Phantom Black,Phantom White,Pink,Pink Gold,Purple,White,,,,,
Norway,Samsung,S22 Ultra,1 TB,Black,Burgundy,Green,White,,,,,,,,,,
Norway,Samsung,S22 Ultra,128 GB,Black,Burgundy,Green,White,,,,,,,,,,
Norway,Samsung,S22 Ultra,256 GB,Black,Burgundy,Green,White,,,,,,,,,,
Norway,Samsung,S22 Ultra,512 GB,Black,Burgundy,Green,Phantom Black,White,,,,,,,,,
Norway,Samsung,S22+,128 GB,Green,Phantom Black,Phantom White,Pink Gold,,,,,,,,,,
Norway,Samsung,S22+,256 GB,Green,Phantom Black,Phantom White,Pink Gold,,,,,,,,,,
Norway,Samsung,S23,128 GB,Black,Cream,Graphite,Green,Lavender,Lime,Phantom Black,,,,,,,
Norway,Samsung,S23,256 GB,Black,Cream,Graphite,Green,Lavender,Lime,Phantom Black,,,,,,,
Norway,Samsung,S23 FE,128 GB,Cream,Graphite,Indigo,Mint,Purple,Tangerine,,,,,,,,
Norway,Samsung,S23 FE,256 GB,Cream,Graphite,Indigo,Mint,Purple,Tangerine,,,,,,,,
Norway,Samsung,S23 Ultra,1 TB,Black,Cream,Graphite,Green,Lavender,Lime,Phantom Black,Red,Sky Blue,,,,,
Norway,Samsung,S23 Ultra,256 GB,Black,Cream,Graphite,Green,Lavender,Lime,Phantom Black,Red,Sky Blue,,,,,
Norway,Samsung,S23 Ultra,512 GB,Black,Cream,Graphite,Green,Lavender,Lime,Phantom Black,Red,Sky Blue,,,,,
Norway,Samsung,S23+,1 TB,,,,,,,,,,,,,,
Norway,Samsung,S23+,128 GB,,,,,,,,,,,,,,
Norway,Samsung,S23+,256 GB,Cream,Green,Phantom Black,,,,,,,,,,,
Norway,Samsung,S23+,512 GB,Cream,Green,Lavender,Phantom Black,,,,,,,,,,
Norway,Samsung,S24,128 GB,Amber Yellow,Cobalt Violet,Jade Green,Marble Grey,Onyx Black,Sandstone Orange,Sapphire Blue,,,,,,,
Norway,Samsung,S24,256 GB,Amber Yellow,Cobalt Violet,Jade Green,Marble Grey,Onyx Black,Sandstone Orange,Sapphire Blue,,,,,,,
Norway,Samsung,S24 Ultra,1 TB,Titanium Black,Titanium Blue,Titanium Green,Titanium Grey,Titanium Orange,Titanium Violet,Titanium Yellow,,,,,,,
Norway,Samsung,S24 Ultra,256 GB,Titanium Black,Titanium Blue,Titanium Green,Titanium Grey,Titanium Orange,Titanium Violet,Titanium Yellow,,,,,,,
Norway,Samsung,S24 Ultra,512 GB,Titanium Black,Titanium Blue,Titanium Green,Titanium Grey,Titanium Orange,Titanium Violet,Titanium Yellow,,,,,,,
Norway,Samsung,S24+,256 GB,Amber Yellow,Cobalt Violet,Jade Green,Marble Grey,Onyx Black,Sandstone Orange,Sapphire Blue,,,,,,,
Norway,Samsung,S24+,512 GB,Amber Yellow,Cobalt Violet,Jade Green,Marble Grey,Onyx Black,Sandstone Orange,Sapphire Blue,,,,,,,
Norway,Samsung,Z flip3,128 GB,Black,Cream,Green,Grey,Lavender,Phantom Black,Pink,White,,,,,,
Norway,Samsung,Z flip3,256 GB,Black,Cream,Green,Grey,Lavender,Phantom Black,Pink,White,,,,,,
Norway,Samsung,Z Flip4,128 GB,Blue,Bora Purple,Graphite,Pink Gold,Purple,,,,,,,,,
Norway,Samsung,Z Flip4,256 GB,Blue,Bora Purple,Graphite,Pink Gold,Purple,,,,,,,,,
Norway,Samsung,Z Flip4,512 GB,Blue,Bora Purple,Graphite,Pink Gold,Purple,,,,,,,,,
Norway,Samsung,Z Flip5,256 GB,Blue,Cream,Graphite,Green,Grey,Lavender,Mint,Yellow,,,,,,
Norway,Samsung,Z Flip5,512 GB,Blue,Cream,Graphite,Green,Grey,Lavender,Mint,Yellow,,,,,,
Norway,Samsung,Z Fold3,256 GB,Black,Green,Phantom Black,Phantom Green,Phantom Silver,Silver,,,,,,,,
Norway,Samsung,Z Fold3,512 GB,Black,Green,Phantom Black,Phantom Green,Phantom Silver,Silver,,,,,,,,
Norway,Samsung,Z Fold5,1 TB,Blue,Cream,Grey,Icy Blue,Phantom Black,,,,,,,,,
Norway,Samsung,Z Fold5,256 GB,Blue,Cream,Grey,Icy Blue,Phantom Black,,,,,,,,,
Norway,Samsung,Z Fold5,512 GB,Blue,Cream,Grey,Icy Blue,Phantom Black,,,,,,,,,
Poland,Samsung,A34,128 GB,Awesome Violet,Graphite,Lime,sliver,,,,,,,,,,
Poland,Samsung,A34,256 GB,Awesome Violet,Graphite,Lime,sliver,,,,,,,,,,
Poland,Samsung,A52,128 GB,Black,Mint,Purple,White,,,,,,,,,,
Poland,Samsung,A52,256 GB,Black,Mint,Purple,White,,,,,,,,,,
Poland,Samsung,A53,128 GB,Awesome Black,,,,,,,,,,,,,
Poland,Samsung,A54,128 GB,Awesome Black,Awesome Violet,Awesome White,Green,,,,,,,,,,
Poland,Samsung,A54,256 GB,Awesome Black,Awesome Violet,Awesome White,Green,,,,,,,,,,
Poland,Apple,i13,128 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Poland,Apple,i13,256 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Poland,Apple,i13,512 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Poland,Apple,i13 Mini,128 GB,Blue,Green,Midnight,Pink,PRODUCT (Red),Starlight,,,,,,,,
Poland,Apple,i13 Mini,256 GB,Blue,Green,Midnight,Pink,PRODUCT (Red),Starlight,,,,,,,,
Poland,Apple,i13 Mini,512 GB,Blue,Green,Midnight,Pink,PRODUCT (Red),Starlight,,,,,,,,
Poland,Apple,i13 Pro,1 TB,Alpine Green,Gold,mountain blue,Silver,strong graphite,,,,,,,,,
Poland,Apple,i13 Pro,128 GB,Alpine Green,Gold,mountain blue,Silver,strong graphite,,,,,,,,,
Poland,Apple,i13 Pro,256 GB,Alpine Green,Gold,mountain blue,Silver,strong graphite,,,,,,,,,
Poland,Apple,i13 Pro,512 GB,Alpine Green,Gold,mountain blue,Silver,strong graphite,,,,,,,,,
Poland,Apple,i13 Pro Max,1 TB,Alpine Green,Gold,mountain blue,Silver,strong graphite,,,,,,,,,
Poland,Apple,i13 Pro Max,128 GB,Alpine Green,Gold,mountain blue,Silver,strong graphite,,,,,,,,,
Poland,Apple,i13 Pro Max,256 GB,Alpine Green,Gold,mountain blue,Silver,strong graphite,,,,,,,,,
Poland,Apple,i13 Pro Max,512 GB,Alpine Green,Gold,mountain blue,Silver,strong graphite,,,,,,,,,
Poland,Apple,i14,128 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Poland,Apple,i14,256 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Poland,Apple,i14,512 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Poland,Apple,i14 Plus,128 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Poland,Apple,i14 Plus,256 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Poland,Apple,i14 Plus,512 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Poland,Apple,i14 Pro,1 TB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Poland,Apple,i14 Pro,128 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Poland,Apple,i14 Pro,256 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Poland,Apple,i14 Pro,512 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Poland,Apple,i14 Pro Max,1 TB,Dark Purple,Gold,Silver,Space Black,,,,,,,,,,
Poland,Apple,i14 Pro Max,128 GB,Dark Purple,Gold,Silver,Space Black,,,,,,,,,,
Poland,Apple,i14 Pro Max,256 GB,Dark Purple,Gold,Silver,Space Black,,,,,,,,,,
Poland,Apple,i14 Pro Max,512 GB,Dark Purple,Gold,Silver,Space Black,,,,,,,,,,
Poland,Apple,i15,128 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Poland,Apple,i15,256 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Poland,Apple,i15,512 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Poland,Apple,i15 Plus,128 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Poland,Apple,i15 Plus,256 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Poland,Apple,i15 Plus,512 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Poland,Apple,i15 Pro,1 TB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Poland,Apple,i15 Pro,128 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Poland,Apple,i15 Pro,256 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Poland,Apple,i15 Pro,512 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Poland,Apple,i15 Pro Max,1 TB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Poland,Apple,i15 Pro Max,256 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Poland,Apple,i15 Pro Max,512 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Poland,Apple,iSE2,128 GB,(PRODUCT) RED,Midnight,Starlight,,,,,,,,,,,
Poland,Apple,iSE2,64 GB,(PRODUCT) RED,Midnight,Starlight,,,,,,,,,,,
Poland,Apple,iSE3,128 GB,(PRODUCT) RED,Midnight,Moon light,Starlight,,,,,,,,,,
Poland,Apple,iSE3,256 GB,(PRODUCT) RED,Midnight,Moon light,Starlight,,,,,,,,,,
Poland,Apple,iSE3,64 GB,(PRODUCT) RED,Midnight,Moon light,Starlight,,,,,,,,,,
Poland,Samsung,S21,128 GB,Grey,Pink,Purple,White,,,,,,,,,,
Poland,Samsung,S21,256 GB,Grey,Pink,Purple,White,,,,,,,,,,
Poland,Samsung,S21 Ultra,128 GB,Black,Silver,,,,,,,,,,,,
Poland,Samsung,S21 Ultra,256 GB,Black,Silver,,,,,,,,,,,,
Poland,Samsung,S21 Ultra,512 GB,Black,Silver,,,,,,,,,,,,
Poland,Samsung,S21+,128 GB,Black,Purple,Silver,,,,,,,,,,,
Poland,Samsung,S21+,256 GB,Black,Purple,Silver,,,,,,,,,,,
Poland,Samsung,S22,128 GB,Black,Green,Lavender,Phantom Black,Phantom White,Pink,Pink Gold,White,,,,,,
Poland,Samsung,S22,256 GB,Black,Bora Purple,Green,Lavender,Phantom Black,Phantom White,Pink,Pink Gold,White,,,,,
Poland,Samsung,S22 Ultra,1 TB,Burgundy,Green,Phantom Black,White,,,,,,,,,,
Poland,Samsung,S22 Ultra,128 GB,Black,Burgundy,Green,Phantom Black,White,,,,,,,,,
Poland,Samsung,S22 Ultra,256 GB,Black,Burgundy,Green,Phantom Black,White,,,,,,,,,
Poland,Samsung,S22 Ultra,512 GB,Black,Burgundy,Green,Phantom Black,White,,,,,,,,,
Poland,Samsung,S22+,128 GB,Black,Cream,Graphite,Green,Pink,Pink Gold,Sky Blue,Violet,White,,,,,
Poland,Samsung,S22+,256 GB,Black,Cream,Graphite,Green,Pink,Pink Gold,Sky Blue,Violet,White,,,,,
Poland,Samsung,S22 Ultra,128 GB,Black,,,,,,,,,,,,,
Poland,Samsung,S23,128 GB,Black,Cream,Green,Lavender,,,,,,,,,,
Poland,Samsung,S23,256 GB,Black,Cream,Green,Lavender,,,,,,,,,,
Poland,Samsung,S23 Ultra,1 TB,Black,Blue,Cream,Graphite,Green,Grey,Lavender,Light Green,Lime,Red,Sky Blue,,,
Poland,Samsung,S23 Ultra,256 GB,Black,Blue,Cream,Graphite,Green,Grey,Lavender,Light Green,Lime,Red,Sky Blue,,,
Poland,Samsung,S23 Ultra,512 GB,Black,Blue,Cream,Graphite,Green,Grey,Lavender,Light Green,Lime,Red,Sky Blue,,,
Poland,Samsung,S23+,256 GB,Black,Cream,Green,Lavender,,,,,,,,,,
Poland,Samsung,S23+,512 GB,Black,Cream,Green,Lavender,,,,,,,,,,
Poland,Samsung,S24,128 GB,Black,Blue,Green,Grey,Orange,Purple,Yellow,,,,,,,
Poland,Samsung,S24,256 GB,Black,Blue,Green,Grey,Orange,Purple,Yellow,,,,,,,
Poland,Samsung,S24 Ultra,1 TB,Black,Blue,Green,Grey,Orange,Purple,Yellow,,,,,,,
Poland,Samsung,S24 Ultra,256 GB,Black,Blue,Green,Grey,Orange,Purple,Yellow,,,,,,,
Poland,Samsung,S24 Ultra,512 GB,Black,Blue,Green,Grey,Orange,Purple,Yellow,,,,,,,
Poland,Samsung,S24+,256 GB,Black,Blue,Green,Grey,Orange,Purple,Yellow,,,,,,,
Poland,Samsung,S24+,512 GB,Black,Blue,Green,Grey,Orange,Purple,Yellow,,,,,,,
Portugal,Samsung,A34,128 GB,Awesome Graphite,Awesome Lime,Awesome Violet,Awesome White,,,,,,,,,,
Portugal,Samsung,A54,128 GB,Awesome Graphite,Awesome Lime,Awesome Violet,Awesome White,Black,Graphite,Violet,White,,,,,,
Portugal,Samsung,A54,256 GB,Black,Lime,Violet,White,,,,,,,,,,
Portugal,Apple,i13,128 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Polaris,Red,Rose,Starlight,,,,,
Portugal,Apple,i13,256 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Polaris,Red,Rose,Starlight,,,,,
Portugal,Apple,i13,512 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Polaris,Red,Rose,Starlight,,,,,
Portugal,Apple,i13 Mini,128 GB,Blue,Green,Midnight,Pink,Polaris,Red,Rose,Starlight,,,,,,
Portugal,Apple,i13 Mini,256 GB,Blue,Green,Midnight,Pink,Polaris,Red,Rose,Starlight,,,,,,
Portugal,Apple,i13 Mini,512 GB,Blue,Green,Midnight,Pink,Polaris,Red,Rose,Starlight,,,,,,
Portugal,Apple,i13 Pro,1 TB,Blue,Gold,Graphite,Green,Silver,,,,,,,,,
Portugal,Apple,i13 Pro,128 GB,Blue,Gold,Graphite,Green,Silver,,,,,,,,,
Portugal,Apple,i13 Pro,256 GB,Blue,Gold,Graphite,Green,Silver,,,,,,,,,
Portugal,Apple,i13 Pro,512 GB,Blue,Gold,Graphite,Green,Silver,,,,,,,,,
Portugal,Apple,i13 Pro Max,1 TB,Blue,Gold,Graphite,Green,Silver,,,,,,,,,
Portugal,Apple,i13 Pro Max,128 GB,Blue,Gold,Graphite,Green,Silver,,,,,,,,,
Portugal,Apple,i13 Pro Max,256 GB,Blue,Gold,Graphite,Green,Silver,,,,,,,,,
Portugal,Apple,i13 Pro Max,512 GB,Blue,Gold,Graphite,Green,Silver,,,,,,,,,
Portugal,Apple,i14,128 GB,(PRODUCT) RED,Blue,Midnight,Polaris,Purple,Red,Starlight,Violet,Yellow,,,,,
Portugal,Apple,i14,256 GB,(PRODUCT) RED,Blue,Midnight,Polaris,Purple,Red,Starlight,Violet,Yellow,,,,,
Portugal,Apple,i14,512 GB,(PRODUCT) RED,Blue,Midnight,Polaris,Purple,Red,Starlight,Violet,Yellow,,,,,
Portugal,Apple,i14 Plus,128 GB,(PRODUCT) RED,Blue,Midnight,Polaris,Purple,Red,Starlight,Violet,Yellow,,,,,
Portugal,Apple,i14 Plus,256 GB,(PRODUCT) RED,Blue,Midnight,Polaris,Purple,Red,Starlight,Violet,Yellow,,,,,
Portugal,Apple,i14 Plus,512 GB,(PRODUCT) RED,Blue,Midnight,Polaris,Purple,Red,Starlight,Violet,Yellow,,,,,
Portugal,Apple,i14 Pro,1 TB,Dark Purple,Gold,Silver,Space Black,,,,,,,,,,
Portugal,Apple,i14 Pro,128 GB,Dark Purple,Gold,Silver,Space Black,,,,,,,,,,
Portugal,Apple,i14 Pro,256 GB,Dark Purple,Gold,Silver,Space Black,,,,,,,,,,
Portugal,Apple,i14 Pro,512 GB,Dark Purple,Gold,Silver,Space Black,,,,,,,,,,
Portugal,Apple,i14 Pro Max,1 TB,Dark Purple,Gold,Silver,Space Black,,,,,,,,,,
Portugal,Apple,i14 Pro Max,128 GB,Dark Purple,Gold,Silver,Space Black,,,,,,,,,,
Portugal,Apple,i14 Pro Max,256 GB,Dark Purple,Gold,Silver,Space Black,,,,,,,,,,
Portugal,Apple,i14 Pro Max,512 GB,Dark Purple,Gold,Silver,Space Black,,,,,,,,,,
Portugal,Apple,i15,128 GB,Black,Blue,Green,Pink,Rose,Yellow,,,,,,,,
Portugal,Apple,i15,256 GB,Black,Blue,Green,Pink,Rose,Yellow,,,,,,,,
Portugal,Apple,i15,512 GB,Black,Blue,Green,Pink,Rose,Yellow,,,,,,,,
Portugal,Apple,i15 Plus,128 GB,Black,Blue,Green,Pink,Rose,Yellow,,,,,,,,
Portugal,Apple,i15 Plus,256 GB,Black,Blue,Green,Pink,Rose,Yellow,,,,,,,,
Portugal,Apple,i15 Plus,512 GB,Black,Blue,Green,Pink,Rose,Yellow,,,,,,,,
Portugal,Apple,i15 Pro,1 TB,Black Titanium,Blue Titanium,Natural Titanium,Titanium Black,Titanium Blue,Titanium Natural,Titanium White,White Titanium,,,,,,
Portugal,Apple,i15 Pro,128 GB,Black Titanium,Blue Titanium,Natural Titanium,Titanium Black,Titanium Blue,Titanium Natural,Titanium White,White Titanium,,,,,,
Portugal,Apple,i15 Pro,256 GB,Black Titanium,Blue Titanium,Natural Titanium,Titanium Black,Titanium Blue,Titanium Natural,Titanium White,White Titanium,,,,,,
Portugal,Apple,i15 Pro,512 GB,Black Titanium,Blue Titanium,Natural Titanium,Titanium Black,Titanium Blue,Titanium Natural,Titanium White,White Titanium,,,,,,
Portugal,Apple,i15 Pro Max,1 TB,Black Titanium,Blue Titanium,Natural Titanium,Titanium Black,Titanium Blue,Titanium Natural,Titanium White,White Titanium,,,,,,
Portugal,Apple,i15 Pro Max,256 GB,Black Titanium,Blue Titanium,Natural Titanium,Titanium Black,Titanium Blue,Titanium Natural,Titanium White,White Titanium,,,,,,
Portugal,Apple,i15 Pro Max,512 GB,Black Titanium,Blue Titanium,Natural Titanium,Titanium Black,Titanium Blue,Titanium Natural,Titanium White,White Titanium,,,,,,
Portugal,Apple,iSE2,128 GB,Black,PRODUCT (Red),White,,,,,,,,,,,
Portugal,Apple,iSE2,256 GB,Black,PRODUCT (Red),White,,,,,,,,,,,
Portugal,Apple,iSE2,64 GB,Black,PRODUCT (Red),White,,,,,,,,,,,
Portugal,Apple,iSE3,128 GB,Midnight,PRODUCT (Red),Starlight,,,,,,,,,,,
Portugal,Apple,iSE3,256 GB,Midnight,PRODUCT (Red),Starlight,,,,,,,,,,,
Portugal,Apple,iSE3,64 GB,Midnight,PRODUCT (Red),Starlight,,,,,,,,,,,
Portugal,Samsung,S21,128 GB,Phantom Grey,Phantom Pink,Phantom Violet,Phantom White,,,,,,,,,,
Portugal,Samsung,S21,256 GB,Phantom Grey,Phantom Pink,Phantom Violet,Phantom White,,,,,,,,,,
Portugal,Samsung,S21 FE,128 GB,Graphite,Green,Grey,Lavender,Olive,White,,,,,,,,
Portugal,Samsung,S21 FE,256 GB,Green,Grey,Lavender,White,,,,,,,,,,
Portugal,Samsung,S21 Ultra,128 GB,Phantom Black,Phantom Silver,,,,,,,,,,,,
Portugal,Samsung,S21 Ultra,256 GB,Phantom Black,Phantom Silver,,,,,,,,,,,,
Portugal,Samsung,S21 Ultra,512 GB,Phantom Black,Phantom Silver,,,,,,,,,,,,
Portugal,Samsung,S21+,128 GB,Phantom Black,Phantom Silver,Phantom Violet,,,,,,,,,,,
Portugal,Samsung,S21+,256 GB,Phantom Black,Phantom Silver,Phantom Violet,,,,,,,,,,,
Portugal,Samsung,S22,128 GB,Bora Purple,Green,Phantom Black,Phantom White,Pink Gold,,,,,,,,,
Portugal,Samsung,S22,256 GB,Bora Purple,Green,Phantom Black,Phantom White,Pink Gold,,,,,,,,,
Portugal,Samsung,S22 Ultra,1 TB,Burgundy,Green,Phantom Black,Phantom White,,,,,,,,,,
Portugal,Samsung,S22 Ultra,128 GB,Burgundy,Green,Phantom Black,Phantom White,,,,,,,,,,
Portugal,Samsung,S22 Ultra,256 GB,Burgundy,Green,Phantom Black,Phantom White,,,,,,,,,,
Portugal,Samsung,S22 Ultra,512 GB,Burgundy,Green,Phantom Black,Phantom White,,,,,,,,,,
Portugal,Samsung,S22+,128 GB,Green,Phantom Black,Phantom White,Pink Gold,,,,,,,,,,
Portugal,Samsung,S22+,256 GB,Green,Phantom Black,Phantom White,Pink Gold,,,,,,,,,,
Portugal,Samsung,S23,128 GB,Black,Cream,Green,Lavender,,,,,,,,,,
Portugal,Samsung,S23,256 GB,Black,Cream,Green,Lavender,,,,,,,,,,
Portugal,Samsung,S23 FE,128 GB,Cream,Graphite,Mint,Purple,,,,,,,,,,
Portugal,Samsung,S23 FE,256 GB,Cream,Graphite,Mint,Purple,,,,,,,,,,
Portugal,Samsung,S23 Ultra,1 TB,Cream,Green,Lavender,Phantom Black,,,,,,,,,,
Portugal,Samsung,S23 Ultra,256 GB,Black,Cream,Green,Lavender,Phantom Black,,,,,,,,,
Portugal,Samsung,S23 Ultra,512 GB,Black,Cream,Green,Lavender,Phantom Black,,,,,,,,,
Portugal,Samsung,S24,128 GB,Amber Yellow,Cobalt Violet,Marble Grey,Onyx Black,,,,,,,,,,
Portugal,Samsung,S24,256 GB,Amber Yellow,Cobalt Violet,Marble Grey,Onyx Black,,,,,,,,,,
Portugal,Samsung,S24 Ultra,1 TB,Titanium Black,Titanium Grey,Titanium Violet,Titanium Yellow,,,,,,,,,,
Portugal,Samsung,S24 Ultra,256 GB,Titanium Black,Titanium Grey,Titanium Violet,Titanium Yellow,,,,,,,,,,
Portugal,Samsung,S24 Ultra,512 GB,Titanium Black,Titanium Grey,Titanium Violet,Titanium Yellow,,,,,,,,,,
Portugal,Samsung,S24+,256 GB,Amber Yellow,Cobalt Violet,Marble Grey,Onyx Black,,,,,,,,,,
Portugal,Samsung,S24+,512 GB,Amber Yellow,Cobalt Violet,Marble Grey,Onyx Black,,,,,,,,,,
Portugal,Samsung,Z Flip3,128 GB,Cream,Green,Lavender,Phantom Black,,,,,,,,,,
Portugal,Samsung,Z Flip3,256 GB,Cream,Green,Lavender,Phantom Black,,,,,,,,,,
Portugal,Samsung,Z Flip4,128 GB,Blue,Bora Purple,Graphite,Pink Gold,,,,,,,,,,
Portugal,Samsung,Z Flip4,256 GB,Blue,Bora Purple,Graphite,Pink Gold,,,,,,,,,,
Portugal,Samsung,Z Flip4,512 GB,Blue,Bora Purple,Graphite,Pink Gold,,,,,,,,,,
Portugal,Samsung,Z Flip5,256 GB,Cream,Graphite,Lavender,Mint,,,,,,,,,,
Portugal,Samsung,Z Flip5,512 GB,Cream,Graphite,Lavender,Mint,,,,,,,,,,
Portugal,Samsung,Z Fold3,256 GB,Phantom Black,Phantom Green,Phantom Silver,,,,,,,,,,,
Portugal,Samsung,Z Fold3,512 GB,Phantom Black,Phantom Green,Phantom Silver,,,,,,,,,,,
Portugal,Samsung,Z Fold4,1 TB,Beige,Grey Green,Phantom Black,,,,,,,,,,,
Portugal,Samsung,Z Fold4,256 GB,Beige,Grey Green,Phantom Black,,,,,,,,,,,
Portugal,Samsung,Z Fold4,512 GB,Beige,Grey Green,Phantom Black,,,,,,,,,,,
Portugal,Samsung,Z Fold5,1 TB,Cream,Icy Blue,Phantom Black,,,,,,,,,,,
Portugal,Samsung,Z Fold5,256 GB,Cream,Icy Blue,Phantom Black,,,,,,,,,,,
Portugal,Samsung,Z Fold5,512 GB,Cream,Icy Blue,Phantom Black,,,,,,,,,,,
Romania,Samsung,A34,128,Awesome Graphite,Awesome Lime,Awesome Silver,Awesome Violet,,,,,,,,,,
Romania,Samsung,A34,128 GB,Graphite,Lavender,Lime,Silver,,,,,,,,,,
Romania,Samsung,A34,256 GB,Graphite,Lavender,Lime,Silver,,,,,,,,,,
Romania,Samsung,A54,128,Awesome Lime,Awesome Violet,Awesome White,,,,,,,,,,,
Romania,Samsung,A54,128 GB,Graphite,Lavender,Lime,Silver,,,,,,,,,,
Romania,Samsung,A54,256 GB,Graphite,Lavender,Lime,Silver,,,,,,,,,,
Romania,Apple,i13,128,Black,Blue,Green,Pink,Red,White,,,,,,,,
Romania,Apple,i13,256,Black,Blue,Green,Pink,Red,White,,,,,,,,
Romania,Apple,i13,128 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Romania,Apple,i13,256 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Romania,Apple,i13,512 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Romania,Apple,i13 Mini,128,Black,Blue,Green,Pink,Red,White,,,,,,,,
Romania,Apple,i13 Mini,128 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Romania,Apple,i13 Mini,256 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Romania,Apple,i13 Mini,512 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Romania,Apple,i13 Pro,1 TB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Romania,Apple,i13 Pro,128 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Romania,Apple,i13 Pro,256 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Romania,Apple,i13 Pro,512 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Romania,Apple,i13 Pro Max,1 TB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Romania,Apple,i13 Pro Max,128 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Romania,Apple,i13 Pro Max,256 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Romania,Apple,i13 Pro Max,512 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Romania,Apple,i14,128,Black,Blue,Red,Starlight,Violet,Yellow,,,,,,,,
Romania,Apple,i14,256,Black,Blue,Red,Starlight,Violet,Yellow,,,,,,,,
Romania,Apple,i14,512,Black,Blue,Red,Starlight,Violet,Yellow,,,,,,,,
Romania,Apple,i14,128 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Romania,Apple,i14,256 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Romania,Apple,i14,512 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Romania,Apple,i14 Plus,128,Black,Blue,Red,Starlight,Violet,Yellow,,,,,,,,
Romania,Apple,i14 Plus,256,Black,Blue,Red,Starlight,Violet,Yellow,,,,,,,,
Romania,Apple,i14 Plus,512,Black,Blue,Red,Starlight,Violet,Yellow,,,,,,,,
Romania,Apple,i14 Plus,128 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Romania,Apple,i14 Plus,256 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
